movie_id,title,genres,overview
4426,Kiss Me Deadly (1955),Film-Noir,A Film-Noir film.
4427,"Lion in Winter, The (1968)",Drama,A Drama film.
4428,"Misfits, The (1961)",Comedy|Drama|Romance|Western,A Comedy and Drama and Romance and Western film.
4429,Moby Dick (1956),Drama,A Drama film.
4432,Sweet Smell of Success (1957),Drama|Film-Noir,A Drama and Film-Noir film.
4433,Written on the Wind (1956),Drama,A Drama film.
4434,"10th Victim, The (La decima vittima) (1965)",Action|Comedy|Sci-Fi|Thriller,A Action and Comedy and Sci-Fi and Thriller film.
4436,Obsession (1976),Mystery|Thriller,A Mystery and Thriller film.
4437,Suspiria (1977),Horror,A Horror film.
4438,"Fist of Fury (Chinese Connection, The) (Jing wu men) (1972)",Action|Drama|Romance|Thriller,A Action and Drama and Romance and Thriller film.
4439,Christiane F. (a.k.a. We Children from Bahnhof Zoo) (Christiane F. - Wir Kinder vom Bahnhof Zoo) (1981),Drama,A Drama film.
4440,"Big Boss, The (Fists of Fury) (Tang shan da xiong) (1971)",Action|Thriller,A Action and Thriller film.
4441,Game of Death (1978),Action,A Action film.
4442,"Last Dragon, The (1985)",Action|Comedy|Drama,A Action and Comedy and Drama film.
4443,Outland (1981),Action|Sci-Fi|Thriller,A Action and Sci-Fi and Thriller film.
4444,"Way of the Dragon, The (a.k.a. Return of the Dragon) (Meng long guo jiang) (1972)",Action|Crime,A Action and Crime film.
4445,T-Rex: Back to the Cretaceous (1998),Adventure|Documentary|IMAX,A Adventure and Documentary and IMAX film.
4446,Final Fantasy: The Spirits Within (2001),Adventure|Animation|Fantasy|Sci-Fi,A Adventure and Animation and Fantasy and Sci-Fi film.
4447,Legally Blonde (2001),Comedy|Romance,A Comedy and Romance film.
4448,"Score, The (2001)",Action|Drama,A Action and Drama film.
4449,Adanggaman (2000),Drama,A Drama film.
4450,Bully (2001),Crime|Drama|Thriller,A Crime and Drama and Thriller film.
4451,Jump Tomorrow (2001),Comedy|Drama|Romance,A Comedy and Drama and Romance film.
4452,Made (2001),Comedy,A Comedy film.
4453,Michael Jordan to the Max (2000),Documentary|IMAX,A Documentary and IMAX film.
4454,More (1998),Animation|Drama|Sci-Fi|IMAX,A Animation and Drama and Sci-Fi and IMAX film.
4458,Africa: The Serengeti (1994),Documentary|IMAX,A Documentary and IMAX film.
4459,Alaska: Spirit of the Wild (1997),Documentary|IMAX,A Documentary and IMAX film.
4462,18 Again! (1988),Comedy|Fantasy,A Comedy and Fantasy film.
4463,1969 (1988),Drama|War,A Drama and War film.
4464,"Accidental Tourist, The (1988)",Comedy|Drama|Romance,A Comedy and Drama and Romance film.
4465,"Accused, The (1988)",Drama,A Drama film.
4466,Above the Law (1988),Action|Crime|Drama,A Action and Crime and Drama film.
4467,"Adventures of Baron Munchausen, The (1988)",Adventure|Comedy|Fantasy,A Adventure and Comedy and Fantasy film.
4470,Ariel (1988),Drama,A Drama film.
4471,Arthur 2: On the Rocks (1988),Comedy|Romance,A Comedy and Romance film.
4473,Bat*21 (1988),Drama|War,A Drama and War film.
4474,Beaches (1988),Comedy|Drama|Musical,A Comedy and Drama and Musical film.
4475,"Beast of War, The (Beast, The) (1988)",Drama|War,A Drama and War film.
4476,Big Business (1988),Comedy,A Comedy film.
4477,Big Top Pee-Wee (1988),Adventure|Children|Comedy,A Adventure and Children and Comedy film.
4478,Biloxi Blues (1988),Comedy|Drama,A Comedy and Drama film.
4480,"Blob, The (1988)",Horror|Sci-Fi,A Horror and Sci-Fi film.
4482,"Bright Lights, Big City (1988)",Drama,A Drama film.
4483,Caddyshack II (1988),Comedy,A Comedy film.
4484,Camille Claudel (1988),Drama,A Drama film.
4487,Cocktail (1988),Drama|Romance,A Drama and Romance film.
4488,Colors (1988),Action|Crime|Drama,A Action and Crime and Drama film.
4489,Coming to America (1988),Comedy|Romance,A Comedy and Romance film.
4490,"Couch Trip, The (1988)",Comedy,A Comedy film.
4492,Critters (1986),Comedy|Sci-Fi,A Comedy and Sci-Fi film.
4495,Crossing Delancey (1988),Comedy|Romance,A Comedy and Romance film.
4496,D.O.A. (1988),Film-Noir|Mystery|Thriller,A Film-Noir and Mystery and Thriller film.
4497,Dead Heat (1988),Action|Comedy|Horror|Sci-Fi,A Action and Comedy and Horror and Sci-Fi film.
4498,"Dead Pool, The (1988)",Action|Crime|Thriller,A Action and Crime and Thriller film.
4499,Dirty Rotten Scoundrels (1988),Comedy,A Comedy film.
4500,Drowning by Numbers (1988),Comedy|Drama,A Comedy and Drama film.
4502,Ernest Saves Christmas (1988),Children|Comedy,A Children and Comedy film.
4504,Feds (1988),Comedy,A Comedy film.
4505,For Keeps (1988),Drama|Romance,A Drama and Romance film.
4506,Frantic (1988),Crime|Mystery|Thriller,A Crime and Mystery and Thriller film.
4508,Gorillas in the Mist (1988),Drama,A Drama film.
4509,"Great Outdoors, The (1988)",Comedy,A Comedy film.
4511,High Spirits (1988),Comedy,A Comedy film.
4516,Johnny Be Good (1988),Comedy,A Comedy film.
4517,Lady in White (a.k.a. The Mystery of the Lady in White) (1988),Horror|Mystery|Thriller,A Horror and Mystery and Thriller film.
4518,The Lair of the White Worm (1988),Comedy|Horror,A Comedy and Horror film.
4519,"Land Before Time, The (1988)",Adventure|Animation|Children|Fantasy,A Adventure and Animation and Children and Fantasy film.
4520,License to Drive (1988),Comedy,A Comedy film.
4521,Little Nikita (1988),Drama,A Drama film.
4522,Masquerade (1988),Mystery|Romance|Thriller,A Mystery and Romance and Thriller film.
4523,Milagro Beanfield War (1988),Comedy|Drama|Fantasy,A Comedy and Drama and Fantasy film.
4524,Moon Over Parador (1988),Comedy,A Comedy film.
4526,My Stepmother Is an Alien (1988),Comedy|Romance|Sci-Fi,A Comedy and Romance and Sci-Fi film.
4527,"Night in the Life of Jimmy Reardon, A (1988)",Comedy|Romance,A Comedy and Romance film.
4529,Bagdad Cafe (Out of Rosenheim) (1987),Comedy|Drama,A Comedy and Drama film.
4531,Red Heat (1988),Action,A Action film.
4533,"Return of the Living Dead, The (1985)",Comedy|Horror|Sci-Fi,A Comedy and Horror and Sci-Fi film.
4534,Return to Snowy River (a.k.a. The Man From Snowy River II) (1988),Adventure|Drama|Western,A Adventure and Drama and Western film.
4535,"Man from Snowy River, The (1982)",Drama|Romance|Western,A Drama and Romance and Western film.
4537,Running on Empty (1988),Drama,A Drama film.
4541,"Serpent and the Rainbow, The (1988)",Horror,A Horror film.
4544,Short Circuit 2 (1988),Comedy|Sci-Fi,A Comedy and Sci-Fi film.
4545,Short Circuit (1986),Comedy|Sci-Fi,A Comedy and Sci-Fi film.
4546,"Vanishing, The (Spoorloos) (1988)",Drama|Thriller,A Drama and Thriller film.
4552,"Tetsuo, the Ironman (Tetsuo) (1988)",Action|Horror|Sci-Fi|Thriller,A Action and Horror and Sci-Fi and Thriller film.
4553,They Live (1988),Action|Sci-Fi|Thriller,A Action and Sci-Fi and Thriller film.
4557,Tucker: The Man and His Dream (1988),Drama,A Drama film.
4558,Twins (1988),Comedy,A Comedy film.
4562,Without a Clue (1988),Comedy|Mystery,A Comedy and Mystery film.
4563,Young Einstein (1988),Comedy,A Comedy film.
4564,Always (1989),Drama|Fantasy|Romance,A Drama and Fantasy and Romance film.
4565,American Ninja (1985),Action|Adventure,A Action and Adventure film.
4568,Best of the Best (1989),Action,A Action film.
4571,Bill & Ted's Excellent Adventure (1989),Adventure|Comedy|Sci-Fi,A Adventure and Comedy and Sci-Fi film.
4572,Black Rain (1989),Action|Crime|Drama,A Action and Crime and Drama film.
4573,Blaze (1989),Comedy|Drama,A Comedy and Drama film.
4574,Blind Fury (1989),Action|Thriller,A Action and Thriller film.
4577,Casualties of War (1989),Drama|War,A Drama and War film.
4578,Chances Are (1989),Comedy|Romance,A Comedy and Romance film.
4580,Cyborg (1989),Action|Sci-Fi,A Action and Sci-Fi film.
4581,Dad (1989),Drama,A Drama film.
4583,Disorganized Crime (1989),Action|Comedy,A Action and Comedy film.
4584,Dream a Little Dream (1989),Comedy|Drama|Romance,A Comedy and Drama and Romance film.
4585,"Dream Team, The (1989)",Comedy,A Comedy film.
4587,Earth Girls Are Easy (1988),Comedy|Musical|Sci-Fi,A Comedy and Musical and Sci-Fi film.
4589,Eddie and the Cruisers (1983),Drama|Musical|Mystery,A Drama and Musical and Mystery film.
4591,Erik the Viking (1989),Adventure|Comedy|Fantasy,A Adventure and Comedy and Fantasy film.
4593,Family Business (1989),Comedy,A Comedy film.
4594,Farewell to the King (1989),Action|War,A Action and War film.
4595,Fat Man and Little Boy (1989),Drama,A Drama film.
4597,Gleaming the Cube (1989),Action|Drama|Mystery,A Action and Drama and Mystery film.
4599,Great Balls of Fire! (1989),Drama,A Drama film.
4600,Gross Anatomy (a.k.a. A Cut Above) (1989),Comedy|Drama,A Comedy and Drama film.
4602,Harlem Nights (1989),Comedy|Crime|Romance,A Comedy and Crime and Romance film.
4603,Her Alibi (1989),Comedy|Romance,A Comedy and Romance film.
4605,How to Get Ahead in Advertising (1989),Comedy|Fantasy,A Comedy and Fantasy film.
4608,"Innocent Man, An (1989)",Crime|Drama,A Crime and Drama film.
4610,"January Man, The (1989)",Comedy|Crime|Mystery|Thriller,A Comedy and Crime and Mystery and Thriller film.
4611,Johnny Handsome (1989),Crime|Drama,A Crime and Drama film.
4612,Jesus of Montreal (Jésus de Montréal) (1989),Drama,A Drama film.
4613,K-9 (1989),Action|Comedy|Crime,A Action and Comedy and Crime film.
4614,Kickboxer (1989),Action,A Action film.
4615,Last Exit to Brooklyn (1989),Drama,A Drama film.
4616,Lean on Me (1989),Drama,A Drama film.
4617,Let It Ride (1989),Comedy,A Comedy film.
4619,Little Monsters (1989),Comedy,A Comedy film.
4621,Look Who's Talking (1989),Comedy|Romance,A Comedy and Romance film.
4622,Loverboy (1989),Comedy,A Comedy film.
4623,Major League (1989),Comedy,A Comedy film.
4624,Meet the Feebles (1989),Animation|Comedy|Musical,A Animation and Comedy and Musical film.
4625,Millennium (1989),Drama|Sci-Fi|Thriller,A Drama and Sci-Fi and Thriller film.
4626,Miracle Mile (1989),Drama|Romance|Sci-Fi,A Drama and Romance and Sci-Fi film.
4628,New York Stories (1989),Comedy|Drama,A Comedy and Drama film.
4629,Next of Kin (1989),Action|Crime|Thriller,A Action and Crime and Thriller film.
4630,No Holds Barred (1989),Action,A Action film.
4632,"Package, The (1989)",Action|Thriller,A Action and Thriller film.
4634,Penn & Teller Get Killed (1989),Adventure|Comedy,A Adventure and Comedy film.
4635,Pink Cadillac (1989),Action|Comedy|Drama,A Action and Comedy and Drama film.
4636,"Punisher, The (1989)",Action,A Action film.
4638,Jurassic Park III (2001),Action|Adventure|Sci-Fi|Thriller,A Action and Adventure and Sci-Fi and Thriller film.
4639,America's Sweethearts (2001),Comedy|Romance,A Comedy and Romance film.
4640,Brother (2000),Action|Crime|Thriller,A Action and Crime and Thriller film.
4641,Ghost World (2001),Comedy|Drama,A Comedy and Drama film.
4642,Hedwig and the Angry Inch (2000),Comedy|Drama|Musical,A Comedy and Drama and Musical film.
4643,Planet of the Apes (2001),Action|Adventure|Drama|Sci-Fi,A Action and Adventure and Drama and Sci-Fi film.
4644,Bread and Tulips (Pane e tulipani) (2000),Comedy|Drama|Romance,A Comedy and Drama and Romance film.
4645,Cure (1997),Crime|Horror|Thriller,A Crime and Horror and Thriller film.
4646,Greenfingers (2000),Comedy|Drama,A Comedy and Drama film.
4649,Wet Hot American Summer (2001),Comedy,A Comedy film.
4653,"Return of the Musketeers, The (1989)",Adventure|Comedy,A Adventure and Comedy film.
4654,Road House (1989),Action|Drama,A Action and Drama film.
4658,Santa Sangre (1989),Drama|Horror|Mystery|Thriller,A Drama and Horror and Mystery and Thriller film.
4660,Scenes from the Class Struggle in Beverly Hills (1989),Comedy,A Comedy film.
4661,Sea of Love (1989),Crime|Drama|Thriller,A Crime and Drama and Thriller film.
4662,"See No Evil, Hear No Evil (1989)",Comedy|Crime,A Comedy and Crime film.
4663,She's Out of Control (1989),Comedy,A Comedy film.
4666,Skin Deep (1989),Comedy,A Comedy film.
4670,"Stepfather, The (1987)",Horror|Thriller,A Horror and Thriller film.
4671,Sweetie (1989),Drama,A Drama film.
4672,"Tall Guy, The (1989)",Comedy|Romance,A Comedy and Romance film.
4673,Tango & Cash (1989),Action|Comedy|Crime|Thriller,A Action and Comedy and Crime and Thriller film.
4675,Three Fugitives (1989),Action|Comedy,A Action and Comedy film.
4676,Troop Beverly Hills (1989),Comedy,A Comedy film.
4677,Turner & Hooch (1989),Comedy|Crime,A Comedy and Crime film.
4678,UHF (1989),Comedy,A Comedy film.
4679,Uncle Buck (1989),Comedy,A Comedy film.
4681,"War of the Roses, The (1989)",Comedy|Drama,A Comedy and Drama film.
4683,"Wizard, The (1989)",Adventure|Children|Comedy|Drama,A Adventure and Children and Comedy and Drama film.
4686,Weekend at Bernie's II (1993),Adventure|Comedy,A Adventure and Comedy film.
4687,Billy Liar (1963),Comedy,A Comedy film.
4688,Black Robe (1991),Adventure|Drama,A Adventure and Drama film.
4689,"Cat o' Nine Tails, The (Gatto a nove code, Il) (1971)",Mystery|Thriller,A Mystery and Thriller film.
4690,"Cotton Club, The (1984)",Crime|Musical,A Crime and Musical film.
4695,Who'll Stop the Rain (1978),Crime|Drama,A Crime and Drama film.
4697,Basket Case (1982),Comedy|Horror,A Comedy and Horror film.
4699,Original Sin (2001),Drama|Romance|Thriller,A Drama and Romance and Thriller film.
4700,"Princess Diaries, The (2001)",Children|Comedy|Romance,A Children and Comedy and Romance film.
4701,Rush Hour 2 (2001),Action|Comedy,A Action and Comedy film.
4703,Chocolat (1988),Drama,A Drama film.
4704,Hatari! (1962),Adventure|Comedy,A Adventure and Comedy film.
4705,"Cage aux Folles, La (1978)",Comedy,A Comedy film.
4708,Marat/Sade (1966),Drama|Musical,A Drama and Musical film.
4709,Paint Your Wagon (1969),Comedy|Musical|Western,A Comedy and Musical and Western film.
4710,"Shootist, The (1976)",Drama|Western,A Drama and Western film.
4711,Theremin: An Electronic Odyssey (1993),Documentary,A Documentary film.
4713,Altered States (1980),Drama|Sci-Fi,A Drama and Sci-Fi film.
4714,Any Which Way You Can (1980),Comedy,A Comedy film.
4715,"Awakening, The (1980)",Horror,A Horror film.
4717,"Battle Creek Brawl (Big Brawl, The) (1980)",Action|Comedy,A Action and Comedy film.
4718,American Pie 2 (2001),Comedy,A Comedy film.
4719,Osmosis Jones (2001),Action|Animation|Comedy|Crime|Drama|Romance|Thriller,A Action and Animation and Comedy and Crime and Drama and Romance and Thriller film.
4720,"Others, The (2001)",Drama|Horror|Mystery|Thriller,A Drama and Horror and Mystery and Thriller film.
4721,American Outlaws (2001),Action|Comedy|Western,A Action and Comedy and Western film.
4722,All Over the Guy (2001),Comedy,A Comedy film.
4723,"Deep End, The (2001)",Drama,A Drama film.
4725,Session 9 (2001),Horror|Thriller,A Horror and Thriller film.
4727,Captain Corelli's Mandolin (2001),Drama|Romance|War,A Drama and Romance and War film.
4728,Rat Race (2001),Comedy,A Comedy film.
4732,Bubble Boy (2001),Comedy,A Comedy film.
4733,"Curse of the Jade Scorpion, The (2001)",Comedy,A Comedy film.
4734,Jay and Silent Bob Strike Back (2001),Adventure|Comedy,A Adventure and Comedy film.
4735,Ghosts of Mars (2001),Horror|Sci-Fi|Thriller,A Horror and Sci-Fi and Thriller film.
4736,Summer Catch (2001),Comedy|Drama|Romance,A Comedy and Drama and Romance film.
4738,Happy Accidents (2000),Romance|Sci-Fi,A Romance and Sci-Fi film.
4740,Maybe Baby (2000),Comedy|Romance,A Comedy and Romance film.
4741,Together (Tillsammans) (2000),Comedy|Drama|Romance,A Comedy and Drama and Romance film.
4743,Tortilla Soup (2001),Comedy|Romance,A Comedy and Romance film.
4744,Jeepers Creepers (2001),Horror,A Horror film.
4745,O (2001),Drama,A Drama film.
4748,3 Ninjas (1992),Action|Children|Comedy,A Action and Children and Comedy film.
4749,3 Ninjas Kick Back (1994),Action|Children|Comedy,A Action and Children and Comedy film.
4750,3 Ninjas Knuckle Up (1995),Action|Children,A Action and Children film.
4754,"Wicker Man, The (1973)",Drama|Horror|Mystery|Thriller,A Drama and Horror and Mystery and Thriller film.
4756,"Musketeer, The (2001)",Action|Adventure|Drama|Romance,A Action and Adventure and Drama and Romance film.
4757,Rock Star (2001),Comedy|Drama|Musical,A Comedy and Drama and Musical film.
4759,Two Can Play That Game (2001),Comedy|Drama,A Comedy and Drama film.
4765,L.I.E. (2001),Drama,A Drama film.
4766,"Our Lady of the Assassins (Virgen de los sicarios, La) (2000)",Crime|Drama|Romance,A Crime and Drama and Romance film.
4769,Into the Arms of Strangers: Stories of the Kindertransport (2000),Documentary,A Documentary film.
4770,"Glass House, The (2001)",Thriller,A Thriller film.
4771,Hardball (2001),Drama,A Drama film.
4772,Dinner Rush (2000),Drama,A Drama film.
4773,Haiku Tunnel (2001),Comedy,A Comedy film.
4774,Big Trouble (2002),Comedy|Crime,A Comedy and Crime film.
4775,Glitter (2001),Drama|Musical|Romance,A Drama and Musical and Romance film.
4776,Training Day (2001),Crime|Drama|Thriller,A Crime and Drama and Thriller film.
4777,"American Astronaut, The (2001)",Comedy|Musical|Sci-Fi,A Comedy and Musical and Sci-Fi film.
4780,Liam (2000),Drama,A Drama film.
4782,Sidewalks of New York (2001),Comedy|Romance,A Comedy and Romance film.
4783,"Endurance: Shackleton's Legendary Antarctic Expedition, The (2000)",Documentary,A Documentary film.
4784,"French Lieutenant's Woman, The (1981)",Drama,A Drama film.
4785,"Great Silence, The (Grande silenzio, Il) (1969)",Drama|Western,A Drama and Western film.
4786,"Legend of Hell House, The (1973)",Horror|Thriller,A Horror and Thriller film.
4787,Little Man Tate (1991),Drama,A Drama film.
4788,Moscow Does Not Believe in Tears (Moskva slezam ne verit) (1979),Drama|Romance,A Drama and Romance film.
4789,Phantom of the Paradise (1974),Comedy|Fantasy|Horror|Musical|Thriller,A Comedy and Fantasy and Horror and Musical and Thriller film.
4792,13 Ghosts (1960),Horror,A Horror film.
4794,Opera (1987),Crime|Horror|Mystery,A Crime and Horror and Mystery film.
4795,Father Goose (1964),Adventure|Comedy|Romance|War,A Adventure and Comedy and Romance and War film.
